,original_word,tokenized_by_bert
15425,"lifeo
","['life', '##o']"
15426,"ccm
","['cc', '##m']"
15427,"realis
","['real', '##is']"
15428,"categoriz
","['cat', '##ego', '##riz']"
15429,"contingency
","['con', '##ting', '##ency']"
15430,"electrorefiner
","['electro', '##re', '##fine', '##r']"
15431,"entfernt
","['en', '##tf', '##ern', '##t']"
15432,"gewonnen
","['ge', '##won', '##nen']"
15433,"ineffective
",['ineffective']
15434,"repulsive
","['rep', '##ulsive']"
15435,"sluggish
","['slug', '##gis', '##h']"
15436,"thermistor
","['the', '##rmi', '##stor']"
15437,"trockner
","['tr', '##ock', '##ner']"
15438,"unsuitable
",['unsuitable']
15439,"valsakumar
","['val', '##sa', '##kumar']"
15440,"verringert
","['ve', '##rring', '##ert']"
15441,"vulnerable
",['vulnerable']
15442,"dominating
",['dominating']
15443,"haneef
","['han', '##ee', '##f']"
15444,"sivaramakrishna
","['si', '##vara', '##ma', '##krishna']"
15445,"modéle
","['model', '##e']"
15446,"propylene
","['prop', '##yle', '##ne']"
15447,"sparse
",['sparse']
15448,"squeeze
",['squeeze']
15449,"depuis
","['de', '##pu', '##is']"
15450,"deriving
","['der', '##iving']"
15451,"viability
","['via', '##bility']"
15452,"kernenergie
","['kern', '##ener', '##gie']"
15453,"awareness
",['awareness']
15454,"##rmoluminescence
","['#', '#', 'rm', '##ol', '##umi', '##nes', '##cence']"
15455,"couche
","['couch', '##e']"
15456,"##unsicherheiten
","['#', '#', 'un', '##sic', '##her', '##hei', '##ten']"
15457,"kamini
","['kam', '##ini']"
15458,"manometer
","['man', '##ometer']"
15459,"inactive
",['inactive']
15460,"chloroaluminate
","['ch', '##lor', '##oa', '##lum', '##inate']"
15461,"dbtt
","['db', '##tt']"
15462,"##coff
","['#', '#', 'co', '##ff']"
15463,"chill
",['chill']
15464,"vorher
","['vo', '##rh', '##er']"
15465,"depressor
","['de', '##press', '##or']"
15466,"bacillus
","['ba', '##ci', '##llus']"
15467,"abhangig
","['ab', '##hang', '##ig']"
15468,"inthick
","['int', '##hic', '##k']"
15469,"hav
","['ha', '##v']"
15470,"spraying
",['spraying']
15471,"mrhr
","['mr', '##hr']"
15472,"retrieved
",['retrieved']
15473,"grace
",['grace']
15474,"analyte
","['anal', '##yte']"
15475,"encouraged
",['encouraged']
15476,"deo
","['de', '##o']"
15477,"buz
","['bu', '##z']"
15478,"photonic
","['photon', '##ic']"
15479,"travell
","['travel', '##l']"
15480,"james
",['james']
15481,"anything
",['anything']
15482,"twofold
","['two', '##fold']"
15483,"jpr
","['jp', '##r']"
15484,"letzten
","['let', '##z', '##ten']"
15485,"##umn
","['#', '#', 'um', '##n']"
15486,"##grams
","['#', '#', 'grams']"
15487,"constitution
",['constitution']
15488,"##raman
","['#', '#', 'rama', '##n']"
15489,"lcc
","['lc', '##c']"
15490,"bulge
",['bulge']
15491,"psec
","['ps', '##ec']"
15492,"gz
","['g', '##z']"
15493,"wrc
","['wr', '##c']"
15494,"spacetime
","['space', '##time']"
15495,"##uou
","['#', '#', 'u', '##ou']"
15496,"powdery
","['powder', '##y']"
15497,"wichtigste
","['wi', '##cht', '##ig', '##ste']"
15498,"triti
","['tri', '##ti']"
15499,"desire
",['desire']
15500,"puno
","['pun', '##o']"
15501,"ric
",['ric']
15502,"cryo
","['cry', '##o']"
15503,"##nathan
","['#', '#', 'nathan']"
15504,"weekly
",['weekly']
15505,"dyna
","['d', '##yna']"
15506,"milieu
","['mil', '##ieu']"
15507,"##arg
","['#', '#', 'ar', '##g']"
15508,"kwin
","['kw', '##in']"
15509,"cah
","['ca', '##h']"
15510,"param
","['para', '##m']"
15511,"##tribution
","['#', '#', 'tri', '##bution']"
15512,"##oon
","['#', '#', 'o', '##on']"
15513,"abfalle
","['ab', '##fall', '##e']"
15514,"cpa
","['cp', '##a']"
15515,"##nna
","['#', '#', 'n', '##na']"
15516,"##weite
","['#', '#', 'wei', '##te']"
15517,"##light
","['#', '#', 'light']"
15518,"px
","['p', '##x']"
15519,"##owski
","['#', '#', 'ow', '##ski']"
15520,"##hhh
","['#', '#', 'h', '##hh']"
15521,"sfrs
","['sf', '##rs']"
15522,"schmelzen
","['sc', '##hm', '##el', '##zen']"
15523,"utilised
","['ut', '##ilised']"
15524,"behav
","['be', '##ha', '##v']"
15525,"pth
","['pt', '##h']"
15526,"cai
",['cai']
15527,"ensu
","['en', '##su']"
15528,"scott
",['scott']
15529,"biv
","['bi', '##v']"
15530,"bta
","['bt', '##a']"
15531,"##loo
","['#', '#', 'lo', '##o']"
15532,"vb
","['v', '##b']"
15533,"##nno
","['#', '#', 'n', '##no']"
15534,"counterparts
",['counterparts']
15535,"asw
","['as', '##w']"
15536,"baba
",['baba']
15537,"nrc
","['nr', '##c']"
15538,"intermédiaires
","['inter', '##media', '##ire', '##s']"
15539,"aoc
","['ao', '##c']"
15540,"##itzung
","['#', '#', 'it', '##zu', '##ng']"
15541,"grained
","['grain', '##ed']"
15542,"##ites
","['#', '#', 'it', '##es']"
15543,"##ules
","['#', '#', 'ul', '##es']"
15544,"##iug
","['#', '#', 'i', '##ug']"
15545,"partic
","['part', '##ic']"
15546,"##grant
","['#', '#', 'grant']"
15547,"##idos
","['#', '#', 'id', '##os']"
15548,"##change
","['#', '#', 'change']"
15549,"héher
","['he', '##her']"
15550,"##topa
","['#', '#', 'top', '##a']"
15551,"weep
",['weep']
15552,"cham
","['cha', '##m']"
15553,"saj
","['sa', '##j']"
15554,"mitra
","['mit', '##ra']"
15555,"thga
","['th', '##ga']"
15556,"##vinod
","['#', '#', 'vin', '##od']"
15557,"uas
","['ua', '##s']"
15558,"ocl
","['o', '##cl']"
15559,"espectro
","['es', '##pe', '##ct', '##ro']"
15560,"superconductor
","['super', '##con', '##du', '##ctor']"
15561,"constructing
",['constructing']
15562,"hfc
","['h', '##fc']"
15563,"zte
","['z', '##te']"
15564,"mixte
","['mix', '##te']"
15565,"ssot
","['ss', '##ot']"
15566,"contaminant
","['con', '##tam', '##ina', '##nt']"
15567,"manifestation
",['manifestation']
15568,"empirically
","['empirical', '##ly']"
15569,"brutelement
","['brute', '##lem', '##ent']"
15570,"subgrains
","['sub', '##gra', '##ins']"
15571,"tww
","['t', '##w', '##w']"
15572,"fau
","['fa', '##u']"
15573,"multipliers
","['multi', '##pl', '##iers']"
15574,"paroi
","['par', '##oi']"
15575,"aaq
","['aa', '##q']"
15576,"variants
",['variants']
15577,"##acta
","['#', '#', 'act', '##a']"
15578,"irt
","['ir', '##t']"
15579,"jusu
","['ju', '##su']"
15580,"btr
","['bt', '##r']"
15581,"jones
",['jones']
15582,"sour
",['sour']
15583,"edi
","['ed', '##i']"
15584,"garg
","['ga', '##rg']"
15585,"hv
","['h', '##v']"
15586,"##rep
","['#', '#', 'rep']"
15587,"##effekt
","['#', '#', 'e', '##ffe', '##kt']"
15588,"##owa
","['#', '#', 'ow', '##a']"
15589,"yus
","['yu', '##s']"
15590,"##ept
","['#', '#', 'ep', '##t']"
15591,"halten
","['halt', '##en']"
15592,"custom
",['custom']
15593,"ctc
","['ct', '##c']"
15594,"##mont
","['#', '#', 'mont']"
15595,"##wel
","['#', '#', 'we', '##l']"
15596,"##utw
","['#', '#', 'ut', '##w']"
15597,"##inen
","['#', '#', 'in', '##en']"
15598,"ddd
","['dd', '##d']"
15599,"##ponents
","['#', '#', 'po', '##nent', '##s']"
15600,"reat
","['re', '##at']"
15601,"##omel
","['#', '#', 'om', '##el']"
15602,"dbp
","['db', '##p']"
15603,"fect
","['fe', '##ct']"
15604,"##prove
","['#', '#', 'prove']"
15605,"##lating
","['#', '#', 'latin', '##g']"
15606,"##verlauf
","['#', '#', 've', '##rl', '##au', '##f']"
15607,"##stelle
","['#', '#', 'ste', '##lle']"
15608,"geeignete
","['gee', '##ign', '##ete']"
15609,"##outlet
","['#', '#', 'outlet']"
15610,"orificed
","['or', '##ifice', '##d']"
15611,"sif
","['si', '##f']"
15612,"fpt
","['f', '##pt']"
15613,"##input
","['#', '#', 'input']"
15614,"##osse
","['#', '#', 'os', '##se']"
15615,"zeolites
","['ze', '##oli', '##tes']"
15616,"promot
","['promo', '##t']"
15617,"##perchloric
","['#', '#', 'perch', '##lor', '##ic']"
15618,"##reinigung
","['#', '#', 'rein', '##ig', '##ung']"
15619,"nta
","['nt', '##a']"
15620,"oscillate
","['os', '##ci', '##lla', '##te']"
15621,"##sqv
","['#', '#', 'sq', '##v']"
15622,"##susc
","['#', '#', 'su', '##sc']"
15623,"stabe
","['stab', '##e']"
15624,"brutreaktor
","['br', '##ut', '##rea', '##kt', '##or']"
15625,"##aag
","['#', '#', 'aa', '##g']"
15626,"zos
","['z', '##os']"
15627,"oppos
","['op', '##po', '##s']"
15628,"##jan
","['#', '#', 'jan']"
15629,"##nano
","['#', '#', 'nano']"
15630,"ebor
","['e', '##bor']"
15631,"deut
","['de', '##ut']"
15632,"aliquots
","['ali', '##qu', '##ots']"
15633,"libre
",['libre']
15634,"approximating
","['approx', '##imating']"
15635,"assembling
","['ass', '##em', '##bling']"
15636,"inaccuracy
","['ina', '##cc', '##ura', '##cy']"
15637,"pedestal
",['pedestal']
15638,"recognised
",['recognised']
15639,"shellandtube
","['shell', '##and', '##tub', '##e']"
15640,"trgreport
","['tr', '##gre', '##port']"
15641,"##zeichnung
","['#', '#', 'ze', '##ich', '##nu', '##ng']"
15642,"pujar
","['pu', '##jar']"
15643,"toluene
","['to', '##lu', '##ene']"
15644,"unmittelbar
","['un', '##mit', '##tel', '##bar']"
15645,"scrubbing
","['scrub', '##bing']"
15646,"petit
",['petit']
15647,"verteilt
","['ve', '##rte', '##il', '##t']"
15648,"flexpart
","['flex', '##par', '##t']"
15649,"demagnetiz
","['dem', '##agne', '##ti', '##z']"
15650,"dsrdm
","['ds', '##rd', '##m']"
15651,"oxidative
","['ox', '##ida', '##tive']"
15652,"bayesian
","['bay', '##esian']"
15653,"copolymer
","['cop', '##ol', '##yme', '##r']"
15654,"yotym
","['yo', '##ty', '##m']"
15655,"convex
",['convex']
15656,"zunach
","['zu', '##nac', '##h']"
15657,"eddies
","['eddie', '##s']"
15658,"vertex
",['vertex']
15659,"clinch
",['clinch']
15660,"ebsd
","['e', '##bs', '##d']"
15661,"pulsing
",['pulsing']
15662,"tedious
","['ted', '##ious']"
15663,"wagner
",['wagner']
15664,"penta
","['pen', '##ta']"
15665,"discretization
","['disc', '##ret', '##ization']"
15666,"titanate
","['titan', '##ate']"
15667,"socket
",['socket']
15668,"##forschung
","['#', '#', 'for', '##sch', '##ung']"
15669,"rajagopalan
","['raja', '##go', '##pala', '##n']"
15670,"atomistic
","['atom', '##istic']"
15671,"repeatability
","['repeat', '##ability']"
15672,"bhattacharya
","['b', '##hat', '##ta', '##cha', '##rya']"
15673,"magnetisation
","['magnet', '##isation']"
15674,"obo
","['ob', '##o']"
15675,"ventilateur
","['vent', '##ila', '##te', '##ur']"
15676,"comitat
","['com', '##ita', '##t']"
15677,"vibratory
","['vi', '##bra', '##tory']"
15678,"vij
","['vi', '##j']"
15679,"abl
","['ab', '##l']"
15680,"csni
","['cs', '##ni']"
15681,"##linear
","['#', '#', 'linear']"
15682,"nappe
","['nap', '##pe']"
15683,"##lib
","['#', '#', 'li', '##b']"
15684,"suivantes
","['sui', '##vant', '##es']"
15685,"bottles
",['bottles']
15686,"##uwe
","['#', '#', 'u', '##we']"
15687,"##prene
","['#', '#', 'pre', '##ne']"
15688,"irradiating
","['ir', '##rad', '##iating']"
15689,"##jod
","['#', '#', 'jo', '##d']"
15690,"fiow
","['fi', '##ow']"
15691,"cepo
","['ce', '##po']"
15692,"crossing
",['crossing']
15693,"onil
","['on', '##il']"
15694,"plotter
","['plot', '##ter']"
15695,"atp
",['atp']
15696,"##atin
","['#', '#', 'at', '##in']"
15697,"##nid
","['#', '#', 'ni', '##d']"
15698,"soj
","['so', '##j']"
15699,"irradia
","['ir', '##rad', '##ia']"
15700,"bha
","['b', '##ha']"
15701,"scar
",['scar']
15702,"buoy
","['bu', '##oy']"
15703,"##lap
","['#', '#', 'lap']"
15704,"multiphas
","['multi', '##pha', '##s']"
15705,"pine
",['pine']
15706,"marker
",['marker']
15707,"priori
","['prior', '##i']"
15708,"##july
","['#', '#', 'july']"
15709,"duo
",['duo']
15710,"asey
","['as', '##ey']"
15711,"uch
","['uc', '##h']"
15712,"##tno
","['#', '#', 'tn', '##o']"
15713,"reece
",['reece']
15714,"##atomic
","['#', '#', 'atomic']"
15715,"##qze
","['#', '#', 'q', '##ze']"
15716,"delineate
","['del', '##ine', '##ate']"
15717,"azad
","['az', '##ad']"
15718,"##rcc
","['#', '#', 'rc', '##c']"
15719,"ties
",['ties']
15720,"aoooo
","['ao', '##oo', '##o']"
15721,"cook
",['cook']
15722,"premise
",['premise']
15723,"##nement
","['#', '#', 'ne', '##ment']"
15724,"lone
",['lone']
15725,"##murthy
","['#', '#', 'mu', '##rth', '##y']"
15726,"##enes
","['#', '#', 'en', '##es']"
15727,"nett
","['net', '##t']"
15728,"##loading
","['#', '#', 'loading']"
15729,"microcrack
","['micro', '##cr', '##ack']"
15730,"##sds
","['#', '#', 'sd', '##s']"
15731,"encompass
",['encompass']
15732,"##strémt
","['#', '#', 'st', '##rem', '##t']"
15733,"##hai
","['#', '#', 'hai']"
15734,"objection
",['objection']
15735,"cheng
",['cheng']
15736,"niti
","['ni', '##ti']"
15737,"realiz
","['real', '##iz']"
15738,"spins
",['spins']
15739,"bene
","['ben', '##e']"
15740,"yov
","['yo', '##v']"
15741,"##coherence
","['#', '#', 'co', '##her', '##ence']"
15742,"betrachtung
","['bet', '##rac', '##ht', '##ung']"
15743,"csl
","['cs', '##l']"
15744,"brennstoffs
","['br', '##en', '##nst', '##offs']"
15745,"##eria
","['#', '#', 'er', '##ia']"
15746,"##eti
","['#', '#', 'et', '##i']"
15747,"gees
","['gee', '##s']"
15748,"anand
",['anand']
15749,"dollar
",['dollar']
15750,"superstructure
",['superstructure']
15751,"##isothermal
","['#', '#', 'iso', '##thermal']"
15752,"##tess
","['#', '#', 'tess']"
15753,"fm
",['fm']
15754,"ult
","['ul', '##t']"
15755,"wny
","['w', '##ny']"
15756,"##aia
","['#', '#', 'ai', '##a']"
15757,"##ecece
","['#', '#', 'ec', '##ece']"
15758,"##zew
","['#', '#', 'ze', '##w']"
15759,"##iété
","['#', '#', 'ie', '##te']"
15760,"ordinate
","['or', '##dina', '##te']"
15761,"smarts
","['smart', '##s']"
15762,"buo
","['bu', '##o']"
15763,"southeast
",['southeast']
15764,"##uction
","['#', '#', 'uc', '##tion']"
15765,"calcula
","['cal', '##cula']"
15766,"piped
","['pipe', '##d']"
15767,"noilos
","['no', '##ilo', '##s']"
15768,"pene
","['pen', '##e']"
15769,"bubbler
","['bubble', '##r']"
15770,"spatially
","['spatial', '##ly']"
15771,"##tabular
","['#', '#', 'tab', '##ular']"
15772,"shri
",['shri']
15773,"forty
",['forty']
15774,"##sdvd
","['#', '#', 'sd', '##vd']"
15775,"##aae
","['#', '#', 'aa', '##e']"
15776,"##eie
","['#', '#', 'e', '##ie']"
15777,"acquir
","['ac', '##qui', '##r']"
15778,"persists
","['persist', '##s']"
15779,"mine
",['mine']
15780,"hiille
","['hi', '##ille']"
15781,"liberate
","['li', '##ber', '##ate']"
15782,"##ense
","['#', '#', 'en', '##se']"
15783,"carb
","['car', '##b']"
15784,"cag
","['ca', '##g']"
15785,"tyr
","['ty', '##r']"
15786,"##ssr
","['#', '#', 'ssr']"
15787,"radialer
","['radial', '##er']"
15788,"expenses
",['expenses']
15789,"eeu
","['ee', '##u']"
15790,"solu
","['sol', '##u']"
15791,"##ilities
","['#', '#', 'il', '##ities']"
15792,"##axial
","['#', '#', 'axial']"
15793,"divis
","['di', '##vis']"
15794,"methode
","['method', '##e']"
15795,"studs
","['stud', '##s']"
15796,"tips
",['tips']
15797,"ction
","['ct', '##ion']"
15798,"outages
","['out', '##ages']"
15799,"cht
","['ch', '##t']"
15800,"##key
","['#', '#', 'key']"
15801,"rpa
","['r', '##pa']"
15802,"##ctu
","['#', '#', 'ct', '##u']"
15803,"nge
","['ng', '##e']"
15804,"swil
","['sw', '##il']"
15805,"##lvh
","['#', '#', 'l', '##v', '##h']"
15806,"stc
","['st', '##c']"
15807,"pouvo
","['po', '##u', '##vo']"
15808,"##procedi
","['#', '#', 'pro', '##ced', '##i']"
15809,"exclusi
","['ex', '##cl', '##us', '##i']"
15810,"iiic
","['iii', '##c']"
15811,"micell
","['mice', '##ll']"
15812,"clamps
","['cl', '##amps']"
15813,"##vey
","['#', '#', 've', '##y']"
15814,"nop
","['no', '##p']"
15815,"##wir
","['#', '#', 'wi', '##r']"
15816,"##sharp
","['#', '#', 'sharp']"
15817,"##gv
","['#', '#', 'g', '##v']"
15818,"kap
","['ka', '##p']"
15819,"##yeck
","['#', '#', 'ye', '##ck']"
15820,"frit
","['fr', '##it']"
15821,"##mey
","['#', '#', 'me', '##y']"
15822,"aiv
","['ai', '##v']"
15823,"importante
","['important', '##e']"
15824,"voraus
","['vo', '##raus']"
15825,"vorteil
","['vo', '##rte', '##il']"
15826,"##yea
","['#', '#', 'ye', '##a']"
15827,"somme
",['somme']
15828,"resultado
","['result', '##ado']"
15829,"mij
","['mi', '##j']"
15830,"tera
","['ter', '##a']"
15831,"evacuate
",['evacuate']
15832,"disp
","['di', '##sp']"
15833,"invok
","['in', '##vo', '##k']"
15834,"##rick
","['#', '#', 'rick']"
15835,"##uous
","['#', '#', 'u', '##ous']"
15836,"zentrale
","['zen', '##tral', '##e']"
15837,"##nve
","['#', '#', 'n', '##ve']"
15838,"##mmer
","['#', '#', 'mm', '##er']"
15839,"##hoo
","['#', '#', 'ho', '##o']"
15840,"hoher
","['ho', '##her']"
15841,"tco
","['tc', '##o']"
15842,"windings
","['winding', '##s']"
15843,"kur
","['ku', '##r']"
15844,"##iam
","['#', '#', 'ia', '##m']"
15845,"names
",['names']
15846,"syl
","['sy', '##l']"
15847,"calandria
","['cal', '##and', '##ria']"
15848,"coagulation
","['coa', '##gul', '##ation']"
15849,"dependencies
","['depend', '##encies']"
15850,"envisioned
",['envisioned']
15851,"halflives
","['half', '##li', '##ves']"
15852,"microfiche
","['micro', '##fi', '##che']"
15853,"neutrénico
","['ne', '##ut', '##ren', '##ico']"
15854,"noncondens
","['non', '##con', '##den', '##s']"
15855,"stuttgart
",['stuttgart']
15856,"théorique
","['theo', '##ri', '##que']"
15857,"ultrafine
","['ultra', '##fine']"
15858,"unsafe
",['unsafe']
15859,"congruent
","['cong', '##ru', '##ent']"
15860,"praktisch
","['pr', '##ak', '##tis', '##ch']"
15861,"auswertung
","['aus', '##wer', '##tung']"
15862,"tandfoni
","['tan', '##df', '##oni']"
15863,"eras
",['eras']
15864,"granules
","['gran', '##ules']"
15865,"acicular
","['ac', '##icular']"
15866,"évidence
",['evidence']
15867,"festgestellt
","['fest', '##ges', '##tell', '##t']"
15868,"gefiihrt
","['ge', '##fi', '##ih', '##rt']"
15869,"befinden
","['be', '##fin', '##den']"
15870,"corrugat
","['co', '##rr', '##uga', '##t']"
15871,"gordon
",['gordon']
15872,"qualité
","['qu', '##ali', '##te']"
15873,"vibrating
",['vibrating']
15874,"kernmantel
","['kern', '##man', '##tel']"
15875,"imbalance
","['im', '##balance']"
15876,"darstellung
","['dar', '##ste', '##ll', '##ung']"
15877,"skelet
","['sk', '##ele', '##t']"
15878,"zusitzlich
","['zu', '##sit', '##z', '##lich']"
15879,"survive
",['survive']
15880,"thermowell
","['the', '##rm', '##owe', '##ll']"
15881,"singularity
","['singular', '##ity']"
15882,"genetic
",['genetic']
15883,"operable
","['opera', '##ble']"
15884,"greek
",['greek']
15885,"topological
",['topological']
15886,"standby
","['stand', '##by']"
15887,"entreprise
","['en', '##tre', '##pr', '##ise']"
15888,"kriss
","['kris', '##s']"
15889,"diglycolamide
","['dig', '##ly', '##cola', '##mide']"
15890,"pbs
",['pbs']
15891,"programmable
","['program', '##mable']"
15892,"bof
","['bo', '##f']"
15893,"plausible
",['plausible']
15894,"hydrogencharged
","['hydrogen', '##charged']"
15895,"linac
","['lina', '##c']"
15896,"fractal
","['fra', '##cta', '##l']"
15897,"merk
","['mer', '##k']"
15898,"##noise
","['#', '#', 'noise']"
15899,"nafion
","['na', '##fi', '##on']"
15900,"##expansion
","['#', '#', 'expansion']"
15901,"##period
","['#', '#', 'period']"
15902,"jow
","['jo', '##w']"
15903,"tungstate
","['tung', '##sta', '##te']"
15904,"flowthrough
","['flow', '##th', '##rou', '##gh']"
15905,"diisen
","['di', '##isen']"
15906,"qcm
","['qc', '##m']"
15907,"plaque
",['plaque']
15908,"psb
","['ps', '##b']"
15909,"##pressurisation
","['#', '#', 'press', '##uri', '##sation']"
15910,"lockin
","['lock', '##in']"
15911,"##quenched
","['#', '#', 'que', '##nched']"
15912,"prov
","['pro', '##v']"
15913,"ignited
",['ignited']
15914,"visualized
","['visual', '##ized']"
15915,"avantage
","['avant', '##age']"
15916,"##ination
","['#', '#', 'ina', '##tion']"
15917,"sulfuric
","['sulfur', '##ic']"
15918,"infer
","['in', '##fer']"
15919,"doot
","['doo', '##t']"
15920,"goz
","['go', '##z']"
15921,"blistering
","['b', '##list', '##ering']"
15922,"meyer
",['meyer']
15923,"interfac
","['inter', '##fa', '##c']"
15924,"##zufuhr
","['#', '#', 'zu', '##fu', '##hr']"
15925,"settled
",['settled']
15926,"smaw
","['sm', '##aw']"
15927,"tiss
","['tis', '##s']"
15928,"syd
","['sy', '##d']"
15929,"decayed
","['decay', '##ed']"
15930,"zweite
","['z', '##wei', '##te']"
15931,"impede
","['imp', '##ede']"
15932,"gleicher
","['g', '##lei', '##cher']"
15933,"satis
","['sat', '##is']"
15934,"irradi
","['ir', '##rad', '##i']"
15935,"longtime
",['longtime']
15936,"kgy
","['kg', '##y']"
15937,"zat
","['za', '##t']"
15938,"rab
","['ra', '##b']"
15939,"noon
",['noon']
15940,"##setzung
","['#', '#', 'set', '##zu', '##ng']"
15941,"seller
",['seller']
15942,"conformational
","['conform', '##ation', '##al']"
15943,"##tine
","['#', '#', 'tin', '##e']"
15944,"arrange
",['arrange']
15945,"eap
","['ea', '##p']"
15946,"##cation
","['#', '#', 'cat', '##ion']"
15947,"settler
",['settler']
15948,"regi
","['reg', '##i']"
15949,"jumps
",['jumps']
15950,"dri
","['dr', '##i']"
15951,"eter
","['et', '##er']"
15952,"##eyo
","['#', '#', 'e', '##yo']"
