,original_word,tokenized_by_bert
9463,"repre
","['rep', '##re']"
9464,"##shos
","['sho', '##s']"
9465,"mcp
","['mc', '##p']"
9466,"modulat
","['mod', '##ula', '##t']"
9467,"##uea
","['u', '##ea']"
9468,"##energized
","['en', '##er', '##gi', '##zed']"
9469,"ante
","['ant', '##e']"
9470,"ucno
","['uc', '##no']"
9471,"wili
","['wil', '##i']"
9472,"pandi
","['pan', '##di']"
9473,"verteilung
","['ve', '##rte', '##il', '##ung']"
9474,"eisa
","['e', '##isa']"
9475,"tional
","['ti', '##onal']"
9476,"tke
","['t', '##ke']"
9477,"##iens
","['ie', '##ns']"
9478,"advanc
","['ad', '##van', '##c']"
9479,"circ
","['ci', '##rc']"
9480,"jh
","['j', '##h']"
9481,"xin
","['xi', '##n']"
9482,"##ccvcc
","['cc', '##vc', '##c']"
9483,"akt
","['ak', '##t']"
9484,"régle
","['reg', '##le']"
9485,"ezt
","['e', '##z', '##t']"
9486,"##aap
","['aa', '##p']"
9487,"pouvai
","['po', '##u', '##va', '##i']"
9488,"pollutant
","['poll', '##uta', '##nt']"
9489,"schnellbriiter
","['sc', '##hn', '##ell', '##bri', '##iter']"
9490,"##ument
","['um', '##ent']"
9491,"aufen
","['auf', '##en']"
9492,"vez
","['ve', '##z']"
9493,"pav
","['pa', '##v']"
9494,"##ncies
","['nc', '##ies']"
9495,"facteur
","['fact', '##eur']"
9496,"##einheit
","['ein', '##hei', '##t']"
9497,"oec
","['o', '##ec']"
9498,"##rese
","['res', '##e']"
9499,"diatom
","['dia', '##tom']"
9500,"enr
","['en', '##r']"
9501,"##uap
","['ua', '##p']"
9502,"pred
","['pre', '##d']"
9503,"phot
","['ph', '##ot']"
9504,"thermos
","['the', '##rm', '##os']"
9505,"eck
","['ec', '##k']"
9506,"scm
","['sc', '##m']"
9507,"bir
","['bi', '##r']"
9508,"auftretende
","['auf', '##tre', '##ten', '##de']"
9509,"ooze
","['o', '##oz', '##e']"
9510,"manag
","['mana', '##g']"
9511,"giinstig
","['gi', '##ins', '##ti', '##g']"
9512,"##ioh
","['io', '##h']"
9513,"platelet
","['plate', '##let']"
9514,"mef
","['me', '##f']"
9515,"##ufig
","['u', '##fi', '##g']"
9516,"nsec
","['ns', '##ec']"
9517,"lni
","['l', '##ni']"
9518,"fez
","['fe', '##z']"
9519,"tua
","['tu', '##a']"
9520,"##centric
","['cent', '##ric']"
9521,"##auer
","['au', '##er']"
9522,"mechanisch
","['me', '##chan', '##isch']"
9523,"struktur
","['st', '##ru', '##kt', '##ur']"
9524,"minimis
","['mini', '##mis']"
9525,"ltc
","['lt', '##c']"
9526,"usine
","['us', '##ine']"
9527,"##zawa
","['za', '##wa']"
9528,"##ucu
","['uc', '##u']"
9529,"zep
","['ze', '##p']"
9530,"##sae
","['sa', '##e']"
9531,"doh
","['do', '##h']"
9532,"wnl
","['w', '##nl']"
9533,"bhe
","['b', '##he']"
9534,"adsorb
","['ads', '##or', '##b']"
9535,"bauteil
","['ba', '##ute', '##il']"
9536,"##spiration
","['sp', '##ira', '##tion']"
9537,"fim
","['fi', '##m']"
9538,"##verbrauch
","['verb', '##ra', '##uch']"
9539,"bestehende
","['best', '##eh', '##end', '##e']"
9540,"##artick
","['art', '##ick']"
9541,"##messungen
","['mess', '##ungen']"
9542,"nav
","['na', '##v']"
9543,"voir
","['vo', '##ir']"
9544,"conceivabl
","['con', '##ce', '##iva', '##bl']"
9545,"##oinecr
","['o', '##ine', '##cr']"
9546,"tox
","['to', '##x']"
9547,"##eho
","['eh', '##o']"
9548,"précontraint
","['pre', '##con', '##train', '##t']"
9549,"##schluf
","['sc', '##hl', '##uf']"
9550,"##sheathed
","['sheath', '##ed']"
9551,"seddo
","['se', '##dd', '##o']"
9552,"blowers
","['blow', '##ers']"
9553,"##nozzle
","['no', '##zzle']"
9554,"puisqu
","['pu', '##is', '##qu']"
9555,"wss
","['w', '##ss']"
9556,"##ehho
","['eh', '##ho']"
9557,"harmonics
","['harmonic', '##s']"
9558,"##skii
","['ski', '##i']"
9559,"lial
","['lia', '##l']"
9560,"aoi
","['ao', '##i']"
9561,"nuklear
","['nu', '##kle', '##ar']"
9562,"hydraulische
","['hydra', '##uli', '##sche']"
9563,"##schritten
","['sc', '##hri', '##tten']"
9564,"htm
","['h', '##tm']"
9565,"##kérper
","['ke', '##rp', '##er']"
9566,"cede
","['ce', '##de']"
9567,"laz
","['la', '##z']"
9568,"ipt
","['ip', '##t']"
9569,"dama
","['dam', '##a']"
9570,"##effekte
","['e', '##ffe', '##kt', '##e']"
9571,"##unu
","['un', '##u']"
9572,"collaborat
","['col', '##lab', '##ora', '##t']"
9573,"##oddns
","['odd', '##ns']"
9574,"usy
","['us', '##y']"
9575,"coerciv
","['coe', '##rc', '##iv']"
9576,"##etrafluoroborate
","['et', '##raf', '##lu', '##oro', '##bor', '##ate']"
9577,"ananthakrishna
","['ana', '##nt', '##hak', '##rish', '##na']"
9578,"ecafm
","['ec', '##af', '##m']"
9579,"fréquence
","['fr', '##e', '##que', '##nce']"
9580,"glycerol
","['g', '##ly', '##cer', '##ol']"
9581,"natiirlich
","['nat', '##ii', '##rl', '##ich']"
9582,"polyurethane
","['poly', '##ure', '##than', '##e']"
9583,"prasanthi
","['pr', '##asa', '##nt', '##hi']"
9584,"refrigerant
","['ref', '##ri', '##ger', '##ant']"
9585,"écoulement
","['eco', '##ule', '##ment']"
9586,"##erhdhung
","['er', '##hd', '##hun', '##g']"
9587,"versehen
","['verse', '##hen']"
9588,"ferroboron
","['fe', '##rro', '##boro', '##n']"
9589,"ouvrage
","['ou', '##vr', '##age']"
9590,"nacikc
","['na', '##ci', '##k', '##c']"
9591,"comparaison
","['com', '##para', '##ison']"
9592,"heatexchanger
","['heat', '##ex', '##chang', '##er']"
9593,"bleiben
","['b', '##lei', '##ben']"
9594,"composants
","['com', '##po', '##sant', '##s']"
9595,"roughened
","['rough', '##ened']"
9596,"mohankumar
","['mohan', '##kumar']"
9597,"hplc
","['hp', '##lc']"
9598,"oldbury
","['old', '##bury']"
9599,"steigende
","['ste', '##igen', '##de']"
9600,"uvvisible
","['uv', '##vis', '##ible']"
9601,"navier
","['na', '##vier']"
9602,"tbphno
","['tb', '##ph', '##no']"
9603,"detonate
","['det', '##onate']"
9604,"développement
","['develop', '##pe', '##ment']"
9605,"reenter
","['re', '##enter']"
9606,"hereafter
","['here', '##af', '##ter']"
9607,"coalesce
","['coal', '##es', '##ce']"
9608,"comlocatenim
","['com', '##lo', '##cate', '##ni', '##m']"
9609,"##akamura
","['aka', '##mura']"
9610,"khanna
","['khan', '##na']"
9611,"etchant
","['etc', '##han', '##t']"
9612,"utmo
","['ut', '##mo']"
9613,"wirtschaftlich
","['wi', '##rts', '##chaft', '##lich']"
9614,"mediciones
","['medici', '##ones']"
9615,"solvation
","['sol', '##vation']"
9616,"lsal
","['l', '##sal']"
9617,"##perating
","['per', '##ating']"
9618,"mttr
","['mt', '##tr']"
9619,"flir
","['fl', '##ir']"
9620,"demineralized
","['demi', '##ner', '##ali', '##zed']"
9621,"decrement
","['dec', '##rem', '##ent']"
9622,"tomography
","['tom', '##ography']"
9623,"ansys
","['an', '##sy', '##s']"
9624,"compari
","['com', '##par', '##i']"
9625,"yoa
","['yo', '##a']"
9626,"débits
","['de', '##bit', '##s']"
9627,"uopu
","['u', '##op', '##u']"
9628,"sgtf
","['sgt', '##f']"
9629,"##borax
","['bo', '##ra', '##x']"
9630,"revert
","['rev', '##ert']"
9631,"tantal
","['tan', '##tal']"
9632,"handhabung
","['hand', '##hab', '##ung']"
9633,"eluted
","['el', '##uted']"
9634,"##dut
","['du', '##t']"
9635,"nii
","['ni', '##i']"
9636,"##rece
","['rec', '##e']"
9637,"eemd
","['ee', '##md']"
9638,"ltbe
","['lt', '##be']"
9639,"aln
","['al', '##n']"
9640,"##kumaran
","['kumar', '##an']"
9641,"abschaltsystem
","['abs', '##chal', '##ts', '##yst', '##em']"
9642,"snoisiaig
","['s', '##no', '##isi', '##ai', '##g']"
9643,"flamm
","['fl', '##am', '##m']"
9644,"hinter
","['hint', '##er']"
9645,"beakers
","['beak', '##ers']"
9646,"aplica
","['ap', '##lica']"
9647,"##selves
","['se', '##lves']"
9648,"oscillated
","['os', '##ci', '##lla', '##ted']"
9649,"##sweise
","['sw', '##eis', '##e']"
9650,"gefahrdungs
","['ge', '##fa', '##hr', '##dun', '##gs']"
9651,"##zis
","['z', '##is']"
9652,"mehrere
","['me', '##hrer', '##e']"
9653,"beitrag
","['beit', '##rag']"
9654,"spher
","['sp', '##her']"
9655,"lnsw
","['l', '##ns', '##w']"
9656,"wiil
","['wii', '##l']"
9657,"steeper
","['steep', '##er']"
9658,"##auns
","['au', '##ns']"
9659,"heatpoh
","['heat', '##po', '##h']"
9660,"##setzen
","['set', '##zen']"
9661,"feuilles
","['fe', '##uil', '##les']"
9662,"sare
","['sar', '##e']"
9663,"zed
","['ze', '##d']"
9664,"termin
","['term', '##in']"
9665,"zeitliche
","['ze', '##it', '##liche']"
9666,"calorimeters
","['cal', '##ori', '##meter', '##s']"
9667,"principales
","['principal', '##es']"
9668,"##asp
","['as', '##p']"
9669,"onim
","['on', '##im']"
9670,"holdtime
","['hold', '##time']"
9671,"##unp
","['un', '##p']"
9672,"##zad
","['za', '##d']"
9673,"precluded
","['pre', '##cl', '##uded']"
9674,"nso
","['ns', '##o']"
9675,"organo
","['organ', '##o']"
9676,"batio
","['bat', '##io']"
9677,"##wia
","['wi', '##a']"
9678,"##ision
","['is', '##ion']"
9679,"gls
","['g', '##ls']"
9680,"observ
","['ob', '##ser', '##v']"
9681,"lmh
","['l', '##m', '##h']"
9682,"##anee
","['an', '##ee']"
9683,"jav
","['ja', '##v']"
9684,"sva
","['sv', '##a']"
9685,"##dor
","['do', '##r']"
9686,"cerv
","['ce', '##r', '##v']"
9687,"thc
","['th', '##c']"
9688,"deflect
","['def', '##le', '##ct']"
9689,"acr
","['ac', '##r']"
9690,"washer
","['wash', '##er']"
9691,"gir
","['gi', '##r']"
9692,"uolj
","['u', '##ol', '##j']"
9693,"durant
","['duran', '##t']"
9694,"lbin
","['lb', '##in']"
9695,"dampftemperatur
","['damp', '##ft', '##em', '##per', '##at', '##ur']"
9696,"chal
","['cha', '##l']"
9697,"aof
","['ao', '##f']"
9698,"toi
","['to', '##i']"
9699,"##wum
","['wu', '##m']"
9700,"sankaran
","['sank', '##aran']"
9701,"##scrat
","['sc', '##rat']"
9702,"vop
","['vo', '##p']"
9703,"fov
","['f', '##ov']"
9704,"masa
","['mas', '##a']"
9705,"sej
","['se', '##j']"
9706,"uope
","['u', '##ope']"
9707,"##emc
","['em', '##c']"
9708,"emim
","['emi', '##m']"
9709,"##hrscheinlichkeit
","['hr', '##sche', '##in', '##lich', '##kei', '##t']"
9710,"brc
","['br', '##c']"
9711,"instru
","['ins', '##tr', '##u']"
9712,"vse
","['vs', '##e']"
9713,"geometrically
","['geometric', '##ally']"
9714,"tren
","['tre', '##n']"
9715,"riser
","['rise', '##r']"
9716,"wirtschaftliche
","['wi', '##rts', '##chaft', '##liche']"
9717,"pti
","['pt', '##i']"
9718,"statt
","['stat', '##t']"
9719,"##uil
","['ui', '##l']"
9720,"patt
","['pat', '##t']"
9721,"gpu
","['gp', '##u']"
9722,"pend
","['pen', '##d']"
9723,"diy
","['di', '##y']"
9724,"##octh
","['oct', '##h']"
9725,"equat
","['e', '##qua', '##t']"
9726,"##aciones
","['ac', '##ion', '##es']"
9727,"signify
","['sign', '##ify']"
9728,"##tgvmotiv
","['t', '##g', '##v', '##mot', '##iv']"
9729,"qoe
","['q', '##oe']"
9730,"##blies
","['b', '##lies']"
9731,"schu
","['sc', '##hu']"
9732,"amu
","['am', '##u']"
9733,"##élé
","['el', '##e']"
9734,"##ierenden
","['ie', '##ren', '##den']"
9735,"nite
","['ni', '##te']"
9736,"siw
","['si', '##w']"
9737,"##ureg
","['ur', '##eg']"
9738,"evolutions
","['evolution', '##s']"
9739,"iwo
","['i', '##wo']"
9740,"betracht
","['bet', '##rac', '##ht']"
9741,"orive
","['or', '##ive']"
9742,"stq
","['st', '##q']"
9743,"##nating
","['nat', '##ing']"
9744,"ftf
","['ft', '##f']"
9745,"irr
","['ir', '##r']"
9746,"pans
","['pan', '##s']"
9747,"reacteurs
","['react', '##eurs']"
9748,"compar
","['com', '##par']"
9749,"precaution
","['pre', '##ca', '##ution']"
9750,"betrieben
","['bet', '##rie', '##ben']"
9751,"misfit
","['mis', '##fi', '##t']"
9752,"ork
","['or', '##k']"
9753,"##strahl
","['st', '##rah', '##l']"
9754,"sune
","['sun', '##e']"
9755,"fundamentals
","['fundamental', '##s']"
9756,"siy
","['si', '##y']"
9757,"contrainte
","['contra', '##int', '##e']"
9758,"envi
","['en', '##vi']"
9759,"mwdte
","['mw', '##dt', '##e']"
9760,"##bhocth
","['b', '##ho', '##ct', '##h']"
9761,"zeq
","['ze', '##q']"
9762,"rohre
","['ro', '##hre']"
9763,"mechan
","['me', '##chan']"
9764,"##gestellt
","['ge', '##ste', '##ll', '##t']"
9765,"vap
","['va', '##p']"
9766,"ement
","['em', '##ent']"
9767,"ster
","['ste', '##r']"
9768,"req
","['re', '##q']"
9769,"pati
","['pat', '##i']"
9770,"esee
","['es', '##ee']"
9771,"asb
","['as', '##b']"
9772,"substitutions
","['substitution', '##s']"
9773,"##bereit
","['be', '##re', '##it']"
9774,"##oids
","['o', '##ids']"
9775,"whic
","['w', '##hic']"
9776,"cua
","['cu', '##a']"
9777,"entsprechen
","['en', '##ts', '##pre', '##chen']"
9778,"##illa
","['ill', '##a']"
9779,"priif
","['pri', '##if']"
9780,"##zahlen
","['za', '##hl', '##en']"
9781,"##hea
","['he', '##a']"
9782,"feas
","['fe', '##as']"
9783,"thicken
","['thick', '##en']"
9784,"mvk
","['mv', '##k']"
9785,"manipulations
","['manipulation', '##s']"
9786,"displac
","['di', '##sp', '##la', '##c']"
9787,"niedrige
","['ni', '##ed', '##ri', '##ge']"
9788,"##dosis
","['dos', '##is']"
9789,"kems
","['ke', '##ms']"
9790,"ovr
","['o', '##vr']"
9791,"##init
","['in', '##it']"
9792,"oxt
","['ox', '##t']"
9793,"lubricants
","['lu', '##bri', '##can', '##ts']"
9794,"nne
","['n', '##ne']"
9795,"linge
","['ling', '##e']"
9796,"sje
","['s', '##je']"
9797,"##ador
","['ad', '##or']"
9798,"##biy
","['bi', '##y']"
9799,"opr
","['op', '##r']"
9800,"##phenyl
","['ph', '##en', '##yl']"
9801,"microcrystallin
","['micro', '##cr', '##yst', '##all', '##in']"
9802,"##ssod
","['ss', '##od']"
9803,"##bedingt
","['bed', '##ing', '##t']"
9804,"discriminate
","['disc', '##rim', '##inate']"
9805,"emd
","['em', '##d']"
9806,"mathi
","['math', '##i']"
9807,"oit
","['o', '##it']"
9808,"eeeeee
","['ee', '##ee', '##ee']"
9809,"depress
","['de', '##press']"
9810,"sbt
","['sb', '##t']"
9811,"gei
","['ge', '##i']"
9812,"cic
","['ci', '##c']"
9813,"noilo
","['no', '##ilo']"
9814,"##sammler
","['sam', '##mler']"
9815,"##pok
","['po', '##k']"
9816,"coldwork
","['cold', '##work']"
9817,"##oadg
","['o', '##ad', '##g']"
9818,"leng
","['len', '##g']"
9819,"materiais
","['mater', '##ia', '##is']"
9820,"calg
","['cal', '##g']"
9821,"devise
","['devi', '##se']"
9822,"fap
","['fa', '##p']"
9823,"anelastic
","['an', '##ela', '##stic']"
9824,"aggravate
","['ag', '##gra', '##vate']"
9825,"behandelt
","['be', '##hand', '##elt']"
9826,"buijnsters
","['bu', '##ij', '##nst', '##ers']"
9827,"charpente
","['char', '##pen', '##te']"
9828,"entnommen
","['en', '##t', '##no', '##mme', '##n']"
9829,"ereignisse
","['er', '##ei', '##gni', '##sse']"
9830,"expansivity
","['ex', '##pan', '##si', '##vity']"
9831,"liquefaction
","['li', '##que', '##fa', '##ction']"
9832,"nitridation
","['ni', '##tri', '##dation']"
9833,"nonvolatile
","['non', '##vo', '##lat', '##ile']"
9834,"quadrilateral
","['quad', '##ril', '##ater', '##al']"
9835,"schwendiman
","['sc', '##h', '##wen', '##dim', '##an']"
9836,"tuyauterie
","['tu', '##ya', '##uter', '##ie']"
9837,"unsatisfactory
","['un', '##sat', '##is', '##factory']"
9838,"versatility
","['versa', '##tility']"
9839,"redistrbuti
","['red', '##ist', '##rb', '##uti']"
9840,"ingenieur
","['ing', '##eni', '##eur']"
9841,"truncation
","['tr', '##un', '##cation']"
9842,"illuminate
","['ill', '##umi', '##nate']"
9843,"étalonnage
","['eta', '##lon', '##nage']"
9844,"hankins
","['hank', '##ins']"
9845,"tulsion
","['tu', '##ls', '##ion']"
9846,"striations
","['st', '##riation', '##s']"
9847,"fisién
","['fis', '##ien']"
9848,"fouille
","['f', '##ou', '##ille']"
9849,"laufrad
","['lau', '##fra', '##d']"
9850,"hydrolyz
","['hydro', '##ly', '##z']"
9851,"blyp
","['b', '##ly', '##p']"
9852,"deconvoluted
","['deco', '##n', '##vo', '##lu', '##ted']"
9853,"dibutyl
","['di', '##bu', '##ty', '##l']"
9854,"thermopile
","['the', '##rm', '##op', '##ile']"
9855,"pacnpe
","['pac', '##np', '##e']"
9856,"ebenso
","['e', '##ben', '##so']"
9857,"##kehr
","['ke', '##hr']"
9858,"incineration
","['inc', '##iner', '##ation']"
9859,"uberdruck
","['uber', '##dr', '##uck']"
9860,"##rennelement
","['ren', '##nel', '##ement']"
9861,"airtight
","['air', '##tight']"
9862,"vermicula
","['ve', '##rmi', '##cula']"
9863,"asirradiated
","['as', '##ir', '##rad', '##iated']"
9864,"unaged
","['una', '##ged']"
9865,"dtd
","['dt', '##d']"
9866,"hauteur
","['haute', '##ur']"
9867,"compactness
","['compact', '##ness']"
9868,"auftrag
","['auf', '##tra', '##g']"
9869,"mgcm
","['mg', '##cm']"
9870,"erfolgen
","['er', '##fo', '##lge', '##n']"
9871,"shielo
","['shi', '##elo']"
9872,"normalbetrieb
","['normal', '##bet', '##rie', '##b']"
9873,"carbonates
","['carbonate', '##s']"
9874,"hillrohr
","['hill', '##ro', '##hr']"
9875,"discounted
","['discount', '##ed']"
9876,"poolside
","['pools', '##ide']"
9877,"##erweise
","['er', '##wei', '##se']"
9878,"unheated
","['un', '##hea', '##ted']"
9879,"vanishes
","['vanish', '##es']"
9880,"poong
","['po', '##ong']"
9881,"sekunden
","['se', '##ku', '##nden']"
9882,"vaporiz
","['vapor', '##iz']"
9883,"indem
","['ind', '##em']"
9884,"ising
","['is', '##ing']"
9885,"rij
","['ri', '##j']"
9886,"chcl
","['ch', '##cl']"
9887,"ssan
","['ss', '##an']"
9888,"gros
","['gr', '##os']"
9889,"destiné
","['des', '##tine']"
9890,"##reo
","['re', '##o']"
9891,"erreur
","['er', '##re', '##ur']"
9892,"hich
","['hi', '##ch']"
9893,"##mengen
","['meng', '##en']"
9894,"##querschnitt
","['que', '##rs', '##ch', '##ni', '##tt']"
9895,"converged
","['converge', '##d']"
9896,"puy
","['pu', '##y']"
9897,"oum
","['ou', '##m']"
9898,"ident
","['id', '##ent']"
9899,"automatisch
","['auto', '##mat', '##isch']"
9900,"einrichtungen
","['ein', '##rich', '##tung', '##en']"
9901,"##uaw
","['ua', '##w']"
9902,"ewa
","['e', '##wa']"
9903,"##iéme
","['ie', '##me']"
9904,"hatten
","['hat', '##ten']"
9905,"chromel
","['chrome', '##l']"
9906,"osy
","['os', '##y']"
9907,"tean
","['tea', '##n']"
9908,"caa
","['ca', '##a']"
9909,"##escent
","['es', '##cent']"
9910,"##ctbo
","['ct', '##bo']"
9911,"##abstimmung
","['abs', '##ti', '##mm', '##ung']"
9912,"feste
","['fest', '##e']"
9913,"eaa
","['ea', '##a']"
9914,"silicates
","['si', '##lica', '##tes']"
9915,"fao
","['fa', '##o']"
9916,"##pec
","['pe', '##c']"
9917,"gll
","['g', '##ll']"
9918,"epo
","['ep', '##o']"
9919,"wro
","['wr', '##o']"
9920,"eua
","['eu', '##a']"
9921,"suet
","['sue', '##t']"
9922,"brennst
","['br', '##en', '##nst']"
9923,"##dxa
","['d', '##xa']"
9924,"##abh
","['ab', '##h']"
9925,"shrouds
","['sh', '##roud', '##s']"
9926,"cgo
","['c', '##go']"
9927,"erzeugte
","['er', '##ze', '##ug', '##te']"
9928,"yat
","['ya', '##t']"
9929,"puoz
","['pu', '##oz']"
9930,"terminat
","['term', '##ina', '##t']"
9931,"starke
","['stark', '##e']"
9932,"rrd
","['rr', '##d']"
9933,"temperaturetime
","['temperature', '##time']"
9934,"belg
","['bel', '##g']"
9935,"exige
","['ex', '##ige']"
9936,"cyclon
","['cy', '##cl', '##on']"
9937,"suoi
","['su', '##oi']"
9938,"wik
","['wi', '##k']"
9939,"ndo
","['n', '##do']"
9940,"ahi
","['ah', '##i']"
9941,"appm
","['app', '##m']"
9942,"eui
","['eu', '##i']"
9943,"##rish
","['ri', '##sh']"
9944,"##mott
","['mo', '##tt']"
9945,"usmepeh
","['us', '##me', '##pe', '##h']"
9946,"relap
","['re', '##la', '##p']"
9947,"lmin
","['l', '##min']"
9948,"recon
","['rec', '##on']"
9949,"##cture
","['ct', '##ure']"
9950,"vibrate
","['vi', '##brate']"
9951,"bras
","['bra', '##s']"
9952,"combu
","['comb', '##u']"
9953,"##ananda
","['anand', '##a']"
9954,"##dwy
","['d', '##wy']"
9955,"moty
","['mo', '##ty']"
9956,"decouple
","['deco', '##up', '##le']"
9957,"ehd
","['eh', '##d']"
9958,"superstructures
","['superstructure', '##s']"
9959,"##upy
","['up', '##y']"
9960,"crm
","['cr', '##m']"
9961,"##higkeit
","['hi', '##g', '##kei', '##t']"
9962,"linie
","['lin', '##ie']"
9963,"##matchem
","['match', '##em']"
9964,"hur
","['hu', '##r']"
9965,"##arse
","['ars', '##e']"
9966,"propos
","['prop', '##os']"
9967,"nij
","['ni', '##j']"
9968,"nyy
","['ny', '##y']"
9969,"brun
","['br', '##un']"
9970,"efficaces
","['e', '##ffi', '##ca', '##ces']"
9971,"aht
","['ah', '##t']"
9972,"raison
","['rai', '##son']"
9973,"oxi
","['ox', '##i']"
9974,"oberflache
","['obe', '##rf', '##la', '##che']"
9975,"elucidat
","['el', '##uc', '##ida', '##t']"
9976,"##uray
","['ur', '##ay']"
9977,"##onpuod
","['on', '##pu', '##od']"
9978,"##adesh
","['ad', '##esh']"
9979,"kernkraftwerke
","['kern', '##kra', '##ft', '##werk', '##e']"
9980,"##nder
","['n', '##der']"
9981,"compat
","['com', '##pa', '##t']"
9982,"ssf
","['ss', '##f']"
9983,"druckgefaf
","['dr', '##uck', '##ge', '##fa', '##f']"
9984,"##otted
","['ot', '##ted']"
9985,"##ffc
","['ff', '##c']"
9986,"ntt
","['nt', '##t']"
9987,"uds
","['ud', '##s']"
9988,"tzt
","['t', '##z', '##t']"
9989,"aww
","['aw', '##w']"
9990,"byc
","['by', '##c']"
9991,"ogt
","['og', '##t']"
9992,"##pta
","['pt', '##a']"
9993,"##ssurance
","['ss', '##urance']"
9994,"aam
","['aa', '##m']"
9995,"bate
","['bat', '##e']"
9996,"##nva
","['n', '##va']"
9997,"resembl
","['res', '##em', '##bl']"
9998,"rah
","['ra', '##h']"
9999,"##mmo
","['mm', '##o']"
10000,"indentations
","['ind', '##entation', '##s']"
10001,"##etal
","['eta', '##l']"
10002,"micelle
","['mice', '##lle']"
10003,"cim
","['ci', '##m']"
10004,"##ains
","['ain', '##s']"
10005,"eho
","['eh', '##o']"
10006,"bno
","['bn', '##o']"
10007,"zeu
","['ze', '##u']"
10008,"##ester
","['este', '##r']"
10009,"scu
","['sc', '##u']"
10010,"enl
","['en', '##l']"
10011,"eag
","['ea', '##g']"
10012,"heavywater
","['heavy', '##water']"
10013,"widerang
","['wider', '##ang']"
10014,"edd
","['ed', '##d']"
10015,"scher
","['sc', '##her']"
10016,"##vigv
","['vi', '##g', '##v']"
10017,"##dampfmenge
","['damp', '##fm', '##eng', '##e']"
10018,"conv
","['con', '##v']"
10019,"npa
","['np', '##a']"
10020,"optima
","['opt', '##ima']"
10021,"##gitter
","['gi', '##tter']"
10022,"##projekt
","['pro', '##je', '##kt']"
10023,"##briiter
","['br', '##ii', '##ter']"
10024,"##kommen
","['ko', '##mme', '##n']"
